Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,house_age,garage_age,renevated_age,Street_Pave,LotShape_Reg,LotShape_IR1,LotShape_IR2,LandContour_Lvl,LandContour_HLS,LandContour_Bnk,Utilities_AllPub,LandSlope_Gtl,LandSlope_Mod,Condition2_Norm,RoofStyle_Hip,RoofStyle_Gable,RoofMatl_CompShg,ExterQual_Ex,ExterQual_TA,ExterQual_Gd,ExterCond_TA,ExterCond_Gd,ExterCond_rare,Heating_GasA,Heating_rare,CentralAir_Y,KitchenQual_Gd,KitchenQual_TA,KitchenQual_Ex,PavedDrive_Y,PavedDrive_P,SaleType_New,SaleType_WD,SaleType_COD
950,2.1912987626715945,3,-0.0,10.562876078996984,1,12,2,4,4,4.145378141870959,7,1972,2006,7,7,0,0,2,0,0,0,0,982,0,0,22.40119930552512,1161,2,0,5.492991800335036,0,0,7.378078648042985,1,0,1,1,3,1,1.9266282806280208,4,1,0,0,0,0,2,242.64879526410587,0,0,0,0,0,0,0,0,1,0,2.4230922351815942,2010,3,7.9111072899626524,38,2010,4,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1343,2.6619275300046503,3,0.12526717090386522,10.564998455174369,1,15,2,4,6,5.216462532231845,5,2002,2002,10,10,0,0,4,0,0,0,0,0,0,0,59.80338838506364,1284,4,0,5.452030049010312,885,0,7.848302717856122,0,0,2,1,3,1,2.262532270964686,4,1,0,0,0,0,2,234.1387948299713,0,0,192,87,0,0,0,0,1,0,5.536868912037229,2007,3,7.967850745606943,5,2007,5,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1322,2.1912987626715945,3,0.12526717090386522,10.107663346240587,2,4,1,4,4,2.339942901158811,6,1949,1950,10,10,0,0,2,1,1,1,1,0,1,0,0.0,0,2,0,5.118169204532695,0,0,6.702056604416335,0,0,1,0,2,1,1.7177156930399196,4,0,1,0,0,0,1,120.67834431082996,0,0,0,0,0,0,0,0,1,0,4.96044842355471,2008,3,7.503370876112412,59,2008,58,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1329,2.590721978337994,1,-0.0,10.707852420524919,2,5,2,4,1,4.145378141870959,7,1920,1950,8,2,0,0,1,0,0,0,0,493,0,0,53.36574654349717,1510,4,0,5.569491168176371,1208,0,8.111849099035666,0,0,2,0,5,1,2.402305914380073,1,2,0,0,0,0,2,195.96302762885824,0,0,0,547,0,0,480,0,0,1150,4.365114541453666,2008,3,8.011639900620441,88,2008,58,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
822,2.1912987626715945,1,-0.0,9.977529477987147,1,5,2,0,4,2.976538372217317,4,1953,1953,3,3,0,0,2,0,0,0,0,0,0,0,51.239428938729894,936,2,0,5.271473256089514,0,0,6.974027012085739,0,0,1,0,2,1,1.7177156930399196,2,0,1,0,0,0,2,212.99080686304876,0,0,0,32,112,0,0,0,1,0,1.6980311576773022,2009,3,7.6076378814311605,56,2009,56,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
664,2.790604172924755,3,-0.0,10.652219661243965,1,3,2,4,2,2.976538372217317,5,1972,1972,7,7,0,0,2,0,0,0,0,920,0,180,9.805677532857766,1138,2,0,5.40470724708112,0,0,7.215436021904286,1,0,2,0,3,1,2.1056558032976715,4,0,1,0,0,0,2,216.5981314336942,0,0,0,0,180,0,0,0,0,0,3.102416055066029,2008,3,7.7673904910768945,36,2008,36,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
1242,2.1912987626715945,3,-0.0,10.630424292271558,1,18,2,4,4,4.691017774856353,6,2007,2007,10,10,0,0,4,0,0,0,0,0,0,0,68.33795121985362,1689,4,0,5.605008121074895,0,0,7.587615497894467,0,0,2,0,3,1,2.262532270964686,4,0,1,0,0,0,3,321.165572150143,0,0,0,56,0,0,0,0,1,0,4.365114541453666,2007,4,7.999953028573303,0,2007,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0
1315,2.1912987626715945,3,-0.0,10.386259733871755,1,3,2,4,4,2.976538372217317,6,1954,1954,2,2,0,0,2,0,0,0,0,732,0,0,24.65970969081993,948,4,0,5.278836696422674,0,0,6.987244626948322,1,0,1,0,3,1,1.9266282806280208,4,1,0,0,0,0,1,118.26892624436718,0,0,0,36,0,0,0,0,1,0,6.642849564657093,2007,3,7.708914009325384,53,2007,53,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
624,3.000908328501574,4,0.12526717090386522,8.637456520731051,1,18,2,3,6,4.145378141870959,5,2000,2000,3,3,0,0,4,0,0,0,0,420,0,0,30.83375429707908,756,4,0,5.146917727965748,756,0,7.472366477740613,0,0,2,1,2,1,1.7177156930399196,4,1,0,0,0,0,2,171.01884976582272,0,0,0,32,0,0,0,0,1,0,4.365114541453666,2007,3,7.848573871445031,7,2007,7,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1163,2.1912987626715945,3,-0.0,10.46971311858516,1,6,2,4,4,3.575683699627382,5,1968,1968,10,10,0,0,2,0,0,0,0,492,0,0,33.73197530520308,894,3,0,5.244875091640012,0,0,6.926401777454079,0,0,1,0,3,1,1.9266282806280208,4,1,0,0,0,0,2,174.18084598614104,0,0,0,0,0,0,0,0,1,0,3.7473834983925416,2007,3,7.741647349481112,39,2007,39,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
213,2.6619275300046503,4,-0.0,10.456919400604143,1,18,2,4,6,4.691017774856353,5,2009,2009,10,10,0,0,4,0,0,0,0,822,0,0,14.513254190707038,900,4,0,5.268996123156505,920,0,7.683587650279668,1,0,2,1,3,1,2.262532270964686,4,1,0,0,0,0,2,233.2543941130136,0,0,168,108,0,0,0,0,1,0,4.96044842355471,2009,4,8.006626389839726,0,2009,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
1036,2.1912987626715945,3,0.12526717090386522,10.836646784384012,4,3,2,4,4,2.976538372217317,3,1957,1957,2,2,0,0,0,1,1,1,1,0,1,0,0.0,0,4,0,5.212085506076773,0,0,6.867946149665677,0,0,1,0,3,1,1.9266282806280208,4,0,1,0,0,0,1,121.70755734427527,0,0,186,0,0,0,0,0,1,0,0.9064889818907199,2009,3,7.5652604859736865,52,2009,52,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1327,2.3766582159439187,2,-0.0,9.535201741341918,1,3,2,4,4,2.339942901158811,6,1931,2006,3,3,0,0,1,0,0,0,0,544,0,0,0.0,544,4,0,5.1607432759687795,0,0,6.776976938766976,0,0,1,0,3,1,2.1056558032976715,4,0,1,1,1,1,0,0.0,1,1,0,0,286,0,0,0,1,0,3.7473834983925416,2007,3,7.539548633004151,76,2006,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1354,2.590721978337994,3,-0.0,11.167180900425615,4,22,2,4,1,5.216462532231845,5,1995,1996,10,10,0,0,4,0,0,0,0,816,0,0,58.260198284780664,2033,4,0,5.711902862882097,1185,0,8.266718296430692,1,0,2,1,4,1,2.5284593244581255,4,1,0,0,0,0,3,239.72223388311917,0,0,283,86,0,0,0,0,1,0,2.4230922351815942,2010,3,8.189095307173728,15,2010,14,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
728,2.1912987626715945,3,-0.0,10.23720574447995,1,15,2,4,4,4.691017774856353,5,2007,2007,10,10,0,0,4,0,0,0,0,724,0,0,37.90289742024454,1232,4,0,5.428672573636627,0,0,7.259371931669234,1,0,2,0,2,1,2.1056558032976715,4,0,1,0,0,0,2,229.70898053180986,0,0,132,0,0,0,0,0,1,0,1.6980311576773022,2009,3,7.905113135980498,2,2009,2,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
702,2.1912987626715945,3,-0.0,10.59644520762974,1,12,2,4,4,4.691017774856353,5,1969,1969,5,5,0,0,2,0,0,0,0,0,0,0,57.00737773293386,1164,2,0,5.39646979399593,0,0,7.200370742348103,0,0,1,1,3,1,2.1056558032976715,4,0,1,0,0,0,2,198.41594370446313,0,0,0,0,0,0,0,0,1,0,4.96044842355471,2006,3,7.774636752415006,37,2006,37,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
1023,2.590721978337994,1,-0.0,10.574017107654017,1,5,2,4,1,3.575683699627382,5,1930,1950,2,2,0,0,2,0,0,0,0,324,0,0,40.753348361320604,912,3,0,5.256435948728967,336,0,7.272783901045284,0,0,1,0,2,1,2.1056558032976715,4,0,1,0,0,0,1,74.8255731775722,0,0,0,0,192,0,0,0,1,0,2.4230922351815942,2007,3,7.579908305657196,77,2007,57,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
1397,2.1912987626715945,3,0.12526717090386522,13.030294476151633,1,19,2,4,4,3.575683699627382,5,1948,1950,2,2,0,0,2,0,0,0,0,353,0,334,12.604757488933764,747,2,0,5.604354107576029,0,0,7.586381596921022,1,0,1,0,3,1,2.262532270964686,3,2,0,0,0,0,2,211.78522965910034,0,0,0,0,50,0,0,0,1,0,4.365114541453666,2010,3,7.82802540886529,62,2010,60,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
235,2.6619275300046503,3,0.12526717090386522,10.33049889953042,1,13,2,4,6,4.145378141870959,5,2002,2002,10,10,1,1,4,0,0,0,0,625,0,0,25.740314599873685,860,4,0,5.222336459382386,1100,0,7.742656727121146,1,0,2,1,4,1,2.402305914380073,4,2,0,0,0,0,2,171.01884976582272,0,0,288,48,0,0,0,0,1,0,3.7473834983925416,2010,3,7.946929595452357,8,2010,8,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1008,3.000908328501574,1,-0.0,8.695912197629548,1,1,2,3,6,2.976538372217317,4,1970,1970,9,9,0,0,2,0,0,0,0,273,0,273,0.0,546,2,0,4.953077879110316,546,0,7.134042969018971,0,0,1,1,3,1,2.1056558032976715,4,0,1,0,0,0,1,120.33482442343586,0,0,238,0,0,0,0,0,1,0,5.536868912037229,2009,3,7.584670343257471,39,2009,39,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
979,2.1912987626715945,3,-0.0,10.575561218281306,1,3,2,4,4,2.976538372217317,5,1954,1954,3,3,0,0,2,0,0,0,0,552,0,0,31.108982498292512,894,4,0,5.244875091640012,0,0,6.926401777454079,0,0,1,0,3,1,1.9266282806280208,4,0,1,0,0,0,2,158.2313840348364,0,0,0,0,0,0,0,0,1,0,3.7473834983925416,2007,0,7.676814482415638,53,2007,53,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
68,2.1912987626715945,3,-0.0,10.736218343005731,1,15,2,4,4,4.691017774856353,5,2003,2003,10,10,0,0,4,0,0,0,0,1013,0,0,35.28732135025301,1453,4,0,5.531337248567051,0,0,7.449402693470564,1,0,2,0,3,1,2.262532270964686,4,0,1,0,0,0,2,207.55310444304828,0,0,144,29,0,0,0,0,1,0,4.365114541453666,2007,3,7.96359131200275,4,2007,4,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
25,2.1912987626715945,3,0.12526717090386522,10.395255116852393,1,6,2,4,4,3.575683699627382,8,1968,2001,7,7,0,0,2,0,0,0,0,188,0,668,23.951248294224918,1060,4,0,5.343068941898288,0,0,7.1031568493083155,1,0,1,0,3,1,2.1056558032976715,4,1,0,0,0,0,1,114.8071154443438,0,0,406,90,0,0,0,0,0,0,3.7473834983925416,2010,3,7.812799744261626,42,2010,9,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
217,2.1912987626715945,3,-0.0,10.427530795125564,1,15,2,4,4,4.691017774856353,5,2004,2004,10,10,0,0,4,0,0,0,0,946,0,0,37.229500040520264,1436,4,0,5.514860417557661,0,0,7.418703983308322,1,0,2,0,3,1,2.402305914380073,4,0,1,0,0,0,2,184.8348505375304,0,0,139,98,0,0,0,0,1,0,3.102416055066029,2008,3,7.935069256648577,4,2008,4,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
813,2.1912987626715945,0,-0.0,10.467892772069439,1,0,2,4,4,3.575683699627382,5,1952,1952,2,2,0,0,2,0,0,0,0,0,0,0,39.0696557980562,540,2,0,5.334353725257665,0,0,7.087364633612919,0,0,1,0,2,1,1.7177156930399196,4,0,1,0,0,0,2,191.0357046863262,0,0,0,0,0,0,0,0,1,54,4.365114541453666,2010,1,7.393058334092763,58,2010,58,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
736,2.745457219530438,1,-0.0,10.75296080949048,1,5,2,4,5,4.691017774856353,7,1914,1970,2,2,0,0,1,0,0,0,0,390,0,0,37.229500040520264,880,1,0,5.23570836036577,888,0,7.6352277085032005,0,0,1,1,2,1,2.1056558032976715,4,2,0,0,0,0,2,131.89347913260235,0,0,0,341,0,0,0,0,1,0,6.642849564657093,2006,3,7.835409280502177,92,2006,36,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1154,2.3766582159439187,1,0.12526717090386522,9.953347283793038,2,0,2,4,4,4.145378141870959,8,1930,2007,2,2,0,0,1,0,0,0,0,538,0,0,28.027139148899423,816,4,0,5.191698424334988,0,0,6.831742329671137,0,0,1,0,2,1,1.9266282806280208,4,0,1,0,0,0,1,168.47950502090484,0,0,0,0,96,0,0,0,1,0,4.365114541453666,2008,3,7.71400891057712,78,2008,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
112,2.7688876429053644,3,0.12526717090386522,10.313434135027956,1,13,2,4,3,4.691017774856353,5,2000,2000,10,10,0,0,4,0,0,0,0,250,0,0,19.291969140135276,384,4,0,5.1607432759687795,656,0,7.414347973215262,0,0,2,1,3,1,2.262532270964686,4,1,0,0,0,0,2,158.2313840348364,0,0,180,0,0,0,0,0,1,0,3.102416055066029,2010,3,7.874664485751934,10,2010,10,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
167,2.1912987626715945,3,0.12526717090386522,10.741573312118556,1,17,2,4,4,3.575683699627382,5,1955,1993,2,2,0,0,2,0,0,0,0,379,0,768,36.465785515088555,1617,4,0,5.660093553981795,0,0,7.691993400742682,1,0,1,0,2,1,2.262532270964686,4,3,0,0,0,0,1,126.14466830260716,0,0,476,0,0,0,142,0,0,0,7.176056641871176,2009,3,7.895932622684601,54,2009,16,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
1395,2.9088588466912677,3,-0.0,9.465237312410101,1,14,2,3,4,4.691017774856353,5,2006,2006,10,10,0,0,4,0,0,0,0,1070,0,0,28.431504951458336,1356,4,0,5.539197181347286,0,0,7.464074161106659,1,0,2,0,2,1,2.1056558032976715,4,1,0,0,0,0,3,234.433423201501,0,0,161,20,0,0,0,0,1,0,6.642849564657093,2006,4,7.997232754096384,0,2006,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0
208,2.1912987626715945,3,0.12526717090386522,10.947259962581512,1,8,2,4,4,2.976538372217317,5,1960,1960,2,2,0,0,4,0,0,0,0,419,0,306,32.5791561560365,1100,2,0,5.364250444289577,0,0,7.141623976449674,1,0,1,0,3,1,2.1056558032976715,4,1,0,0,0,0,1,129.1955054614332,0,0,355,0,0,0,0,0,0,0,3.102416055066029,2008,3,7.777496323103543,48,2008,48,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
275,2.1912987626715945,3,-0.0,10.406098830759172,2,9,2,4,4,3.575683699627382,7,1982,1982,5,4,0,0,2,0,0,0,0,546,0,0,27.616595112950918,816,2,0,5.191698424334988,0,0,6.831742329671137,0,0,1,0,2,1,1.9266282806280208,4,0,1,0,0,0,1,112.71848151889007,0,0,168,0,0,0,0,0,1,0,4.365114541453666,2007,3,7.72726826071252,25,2007,25,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
42,2.1912987626715945,3,-0.0,11.353600707468965,1,19,2,4,4,3.575683699627382,6,1959,1959,10,10,0,0,2,0,0,0,0,967,0,0,32.92517008105888,1350,3,0,5.471010394125397,0,0,7.337379817048126,0,1,1,1,2,1,1.9266282806280208,4,2,0,0,0,0,1,127.84165049337814,0,0,0,104,0,0,0,0,1,0,4.96044842355471,2007,3,7.852083986042591,48,2007,48,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
592,2.6619275300046503,3,-0.0,11.048864882399723,2,21,2,4,6,6.217642664357858,5,2008,2008,9,9,0,0,4,0,0,0,0,1338,0,0,32.96815280703439,1722,4,0,5.617596924526926,568,0,7.907661643141879,1,0,2,1,3,1,2.643499200247638,4,1,0,0,0,0,3,290.1355075431905,0,0,382,274,0,0,0,0,1,0,4.365114541453666,2009,3,8.225003408250371,1,2009,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
1295,2.1912987626715945,3,-0.0,10.383355699071162,1,3,2,4,4,3.575683699627382,7,1955,1990,1,7,0,0,2,0,0,0,0,167,0,0,44.32517234447657,864,2,0,5.225037493349927,0,0,6.891002721691467,1,0,1,0,2,1,1.9266282806280208,4,0,1,0,0,0,2,211.78522965910034,0,0,0,0,0,0,0,0,1,0,3.102416055066029,2006,3,7.694982080310384,51,2006,16,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
526,2.1912987626715945,4,-0.0,10.270249719167625,1,18,2,4,4,4.691017774856353,5,2005,2005,10,10,0,0,4,0,0,0,0,0,0,0,59.186747247343284,1257,4,0,5.444062154438565,0,0,7.287669637680333,0,0,2,0,3,1,2.1056558032976715,4,1,0,0,0,0,2,175.12685382663943,0,0,38,144,0,0,0,0,1,0,3.102416055066029,2006,3,7.865798399458768,1,2006,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
288,2.1912987626715945,3,0.12526717090386522,10.375743618233546,2,8,2,4,4,2.976538372217317,4,1971,1971,5,5,0,0,2,0,0,0,0,614,0,0,26.236109023337377,858,2,0,5.22098085631468,0,0,6.8837765648977385,0,0,1,0,3,1,1.9266282806280208,4,0,1,1,1,1,0,0.0,1,1,0,0,0,0,0,0,1,0,4.365114541453666,2006,3,7.584670343257471,35,2005,35,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
470,2.6619275300046503,3,-0.0,10.553070500426038,2,11,4,4,6,4.145378141870959,5,1993,1993,5,5,0,0,4,0,0,0,0,426,0,0,33.89924908752487,832,4,0,5.203041307083834,878,0,7.6004844850621485,0,0,2,1,3,1,2.262532270964686,4,0,1,0,0,0,2,191.65321376753505,0,0,144,70,0,0,0,0,1,0,4.365114541453666,2008,3,7.889681228572401,15,2008,15,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
122,2.590721978337994,1,-0.0,9.99053930203049,1,0,2,4,1,2.976538372217317,5,1939,1950,0,0,0,0,4,0,0,0,0,0,0,0,45.40858033351929,732,3,0,5.1592243204341655,351,0,7.163118041899781,0,0,1,0,3,1,1.7177156930399196,4,0,1,0,0,0,1,112.71848151889007,0,0,0,0,140,0,0,0,0,0,4.365114541453666,2007,3,7.63765083997553,68,2007,57,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
1456,2.6619275300046503,3,-0.0,10.341535578231987,1,13,2,4,6,4.145378141870959,5,1999,2000,10,10,0,0,4,0,0,0,0,0,0,0,51.693516023528666,953,4,0,5.281875171525446,694,0,7.561393430094236,0,0,2,1,3,1,2.262532270964686,4,1,0,0,0,0,2,177.32963582817308,0,0,0,40,0,0,0,0,1,0,5.536868912037229,2007,3,7.8635479551735195,8,2007,7,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
1253,2.1912987626715945,3,-0.0,10.631636803963413,1,9,2,4,4,3.575683699627382,6,1968,1968,5,5,0,0,2,0,0,0,0,510,0,0,31.651903264047604,864,2,0,5.231731495519944,0,0,6.902936263843711,1,0,1,0,3,1,1.9266282806280208,4,0,1,0,0,0,1,121.02163914432202,0,0,33,0,0,0,0,0,0,600,7.176056641871176,2009,3,7.74476933851832,41,2009,41,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
929,2.1912987626715945,3,0.12526717090386522,10.875302703724724,1,15,2,4,4,5.216462532231845,5,2001,2001,10,10,0,0,4,0,0,0,0,0,0,0,69.58309645561114,1753,4,0,5.636377560165176,0,0,7.646945975598946,0,0,2,0,3,1,2.262532270964686,4,1,0,0,0,0,2,196.576919038299,0,0,202,151,0,0,0,0,1,0,4.365114541453666,2009,3,7.981151085674447,8,2009,8,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0
674,2.1912987626715945,3,-0.0,11.141561850404011,1,16,2,4,4,4.145378141870959,7,1957,2004,9,9,0,0,4,0,0,0,0,1186,0,0,28.681213108476868,1477,4,0,5.651813933129354,0,0,7.676247748931949,1,0,2,0,3,1,2.262532270964686,4,2,0,0,0,0,2,163.37400339461365,0,0,0,87,0,0,200,0,1,0,4.365114541453666,2007,3,8.013880763880813,50,2007,3,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1142,2.6619275300046503,3,0.12526717090386522,10.690418109878946,4,12,5,4,6,3.575683699627382,7,1976,1976,7,7,0,0,2,0,0,0,0,381,0,0,33.605943094203,780,4,0,5.357984414897883,780,0,7.692551395098921,1,0,2,1,4,1,2.5284593244581255,4,1,0,0,0,0,2,184.8348505375304,0,0,448,96,0,0,0,0,1,0,6.642849564657093,2009,3,7.9111072899626524,33,2009,33,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
887,2.81082143508862,3,-0.0,10.418589266279554,2,8,2,2,4,3.575683699627382,5,1959,2005,3,3,0,0,2,0,0,0,0,528,0,0,55.404351398149096,1626,4,0,5.612469753096965,0,0,7.6017019003053115,0,0,2,0,4,2,2.402305914380073,4,0,1,0,0,0,2,216.5981314336942,0,0,272,54,0,0,0,0,1,0,4.365114541453666,2006,2,7.78872016436817,47,2006,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
957,3.000908328501574,1,-0.0,8.025001604005446,1,10,2,3,6,4.145378141870959,6,1980,1980,3,3,0,0,2,0,0,0,0,285,0,0,27.925092977458487,561,2,0,4.969410074189639,668,0,7.256837929690982,0,0,1,1,2,1,1.9266282806280208,4,1,0,0,0,0,2,177.95783922672393,0,0,150,0,0,0,0,0,0,0,3.7473834983925416,2009,3,7.725636127630623,29,2009,29,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,2.1912987626715945,3,-0.0,11.12170176524747,2,21,2,4,4,5.216462532231845,5,2007,2007,10,10,0,0,4,0,0,0,0,0,0,0,65.87289044276851,1566,4,0,5.575064624507008,0,0,7.531249878316919,0,0,2,0,3,1,2.262532270964686,4,1,0,0,0,0,3,303.5238297830256,0,0,0,56,0,0,0,0,1,0,4.96044842355471,2009,3,8.012089202550172,2,2009,2,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1135,2.6619275300046503,3,-0.0,10.477121103662835,1,13,2,4,6,4.145378141870959,5,1997,1997,10,10,0,0,4,0,0,0,0,0,0,0,50.69959555457555,916,3,0,5.258971602484178,684,0,7.531249878316919,0,0,2,1,3,1,2.262532270964686,4,1,0,0,0,0,2,177.32963582817308,0,0,100,38,0,0,0,0,1,0,5.536868912037229,2007,3,7.849747635901857,10,2007,10,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
150,2.590721978337994,1,0.12526717090386522,10.028832896498322,1,4,2,4,1,3.575683699627382,4,1936,1950,3,3,0,0,1,0,0,0,0,0,0,0,50.153500320057184,896,3,0,5.246171973427582,448,0,7.349833888758688,0,0,1,0,3,1,2.262532270964686,4,0,1,0,0,0,1,104.27195617018407,0,0,200,114,0,0,0,0,1,0,3.102416055066029,2006,3,7.694982080310384,70,2006,56,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
926,2.1912987626715945,3,0.12526717090386522,11.246241546236215,2,12,2,4,4,3.575683699627382,6,1977,1977,10,10,0,0,4,0,0,0,0,767,0,93,27.40891924388781,1126,2,0,5.377577491915367,0,0,7.165889315278345,0,1,2,0,3,1,2.1056558032976715,4,0,1,0,0,0,2,202.0822471449123,0,0,180,0,0,0,0,0,1,0,2.4230922351815942,2008,0,7.8635479551735195,31,2008,31,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
